eps	alpha
-0.00584138	1.1268
-0.00580706	1.12683
-0.00580706	1.12683
-0.00580706	1.12683
-0.00573743	1.12645
-0.00573743	1.12645
-0.00584839	1.1266
-0.00584839	1.1266
-0.00584839	1.1266
-0.00516372	1.1262
-0.00491601	1.126
-0.00491601	1.126
-0.00491601	1.126
-0.00491601	1.126
-0.00491601	1.126
-0.00500954	1.12626
-0.00500954	1.12626
-0.00500954	1.12626
-0.00517406	1.12594
-0.00435875	1.12582
-0.00435875	1.12582
-0.00435875	1.12582
-0.00435875	1.12582
-0.00435875	1.12582
-0.00435875	1.12582
-0.00466736	1.12547
-0.0051275	1.12566
-0.00527112	1.12573
-0.00527112	1.12573
-0.00527112	1.12573
-0.00532511	1.12614
-0.00514018	1.12626
-0.00492978	1.12602
-0.00412575	1.12619
-0.00412575	1.12619
-0.00412575	1.12619
-0.00412575	1.12619
-0.00404185	1.12652
-0.00404185	1.12652
-0.0041419	1.12604
-0.00391458	1.12587
-0.00391458	1.12587
-0.00391458	1.12587
-0.00411704	1.12604
-0.00411704	1.12604
-0.00434497	1.12604
-0.00396188	1.12619
-0.00365697	1.12649
-0.00406383	1.12671
-0.00406383	1.12671
-0.00440021	1.12673
-0.00440021	1.12673
-0.00440021	1.12673
-0.00402758	1.12715
-0.00364375	1.1269
-0.00364375	1.1269
-0.00364375	1.1269
-0.00360357	1.12686
-0.00389018	1.12691
-0.00389018	1.12691
-0.00394397	1.12708
-0.00395428	1.12686
-0.00395428	1.12686
-0.00395428	1.12686
-0.00395428	1.12686
-0.00395428	1.12686
-0.00369893	1.12693
-0.00369893	1.12693
-0.00369893	1.12693
-0.00369893	1.12693
-0.00369893	1.12693
-0.00369893	1.12693
-0.00371137	1.12687
-0.00371137	1.12687
-0.00371137	1.12687
-0.00371137	1.12687
-0.00407964	1.12683
-0.00407964	1.12683
-0.00407964	1.12683
-0.00407964	1.12683
-0.00424342	1.12689
-0.00424342	1.12689
-0.00424342	1.12689
-0.00417922	1.12692
-0.00445435	1.1269
-0.00457143	1.12695
-0.00457143	1.12695
-0.00457143	1.12695
-0.00457143	1.12695
-0.00457143	1.12695
-0.00457143	1.12695
-0.00471571	1.12687
-0.00461478	1.12685
-0.00461478	1.12685
-0.00477974	1.12699
-0.00477974	1.12699
-0.00477974	1.12699
-0.00411526	1.12712
-0.00411526	1.12712
-0.00411526	1.12712
-0.00411526	1.12712
-0.00411526	1.12712
-0.00431825	1.12699
-0.0041323	1.12691
-0.0041323	1.12691
-0.0041323	1.12691
-0.00366002	1.12672
-0.00366002	1.12672
-0.00366002	1.12672
-0.0035837	1.12667
-0.0034329	1.12653
-0.0034329	1.12653
-0.0034329	1.12653
-0.0034329	1.12653
-0.0034329	1.12653
-0.0034329	1.12653
-0.00370533	1.12644
-0.00370533	1.12644
-0.00370533	1.12644
-0.00357964	1.12644
-0.00357964	1.12644
-0.00357964	1.12644
-0.00357964	1.12644
-0.00399483	1.12621
-0.00399483	1.12621
-0.00399483	1.12621
-0.00399483	1.12621
-0.00381738	1.12621
-0.00358962	1.12598
-0.00358962	1.12598
-0.00392565	1.12631
-0.00392565	1.12631
-0.00392565	1.12631
-0.00392565	1.12631
-0.00350754	1.1264
-0.00353978	1.12628
-0.00353978	1.12628
-0.00343289	1.1265
-0.00336174	1.12684
-0.00336174	1.12684
-0.00336174	1.12684
-0.00358817	1.12708
-0.00358817	1.12708
-0.00358723	1.12696
-0.00358723	1.12696
-0.00358723	1.12696
-0.00358723	1.12696
-0.00358723	1.12696
-0.00342616	1.12696
-0.00342616	1.12696
-0.00342616	1.12696
-0.00342616	1.12696
-0.00342616	1.12696
-0.00342616	1.12696
-0.00306375	1.12688
-0.00306375	1.12688
-0.00306375	1.12688
-0.00333006	1.12669
-0.00333006	1.12669
-0.00313381	1.12666
-0.00313381	1.12666
-0.00313381	1.12666
-0.00313381	1.12666
-0.00358621	1.12652
-0.00358621	1.12652
-0.00358621	1.12652
-0.00342429	1.1267
-0.00346445	1.12686
-0.00346445	1.12686
-0.00346445	1.12686
-0.00346445	1.12686
-0.00347596	1.12719
-0.00347596	1.12719
-0.00333459	1.12693
-0.00327618	1.12728
-0.00333257	1.12731
-0.00333257	1.12731
-0.00333257	1.12731
-0.00346387	1.1274
-0.00346387	1.1274
-0.00346387	1.1274
-0.00239489	1.12745
-0.00226954	1.12741
-0.00204326	1.12753
-0.00226579	1.12765
-0.00226579	1.12765
-0.00219734	1.12765
-0.00207297	1.12749
-0.00207297	1.12749
-0.00207297	1.12749
-0.00192193	1.12731
-0.00193277	1.12721
-0.00193277	1.12721
-0.0020281	1.1272
-0.00231844	1.12742
-0.00231844	1.12742
-0.00223101	1.12721
-0.00177626	1.12688
-0.00177626	1.12688
-0.00200371	1.12676
-0.00187601	1.12691
-0.00213644	1.12685
-0.00247496	1.12683
-0.00213884	1.12696
-0.00213884	1.12696
-0.00213884	1.12696
-0.00213884	1.12696
-0.00213884	1.12696
-0.0022663	1.12692
-0.00229004	1.12669
-0.00306981	1.12652
-0.00332271	1.12674
-0.00357694	1.12677
-0.00385738	1.12673
-0.00385738	1.12673
-0.00385738	1.12673
-0.00408191	1.12665
-0.00408955	1.1266
-0.00395691	1.12661
-0.00395691	1.12661
-0.00395691	1.12661
-0.0036193	1.12691
-0.00349665	1.12699
-0.00349665	1.12699
-0.00364667	1.12705
-0.00364667	1.12705
-0.00364667	1.12705
-0.003493	1.12711
-0.00338484	1.12702
-0.00342154	1.12719
-0.00343133	1.12702
-0.00401614	1.1273
-0.00401614	1.1273
-0.00401614	1.1273
-0.00401614	1.1273
-0.00401614	1.1273
-0.00401614	1.1273
-0.00448234	1.12723
-0.0043008	1.12699
-0.00436376	1.12679
-0.00440097	1.1271
-0.00426923	1.12718
-0.00454273	1.12714
-0.0039969	1.12698
-0.00396806	1.12723
-0.00396806	1.12723
-0.00396806	1.12723
-0.00396806	1.12723
-0.00446221	1.12712
-0.00446221	1.12712
-0.00482982	1.12718
-0.00500129	1.12712
-0.00465134	1.12701
-0.00433379	1.12713
-0.00433379	1.12713
-0.00433379	1.12713
-0.00414235	1.12717
-0.00414235	1.12717
-0.00424641	1.12713
-0.00420175	1.12722
-0.00420175	1.12722
-0.00420175	1.12722
-0.00426328	1.12723
-0.00432563	1.12727
-0.00432563	1.12727
-0.00435954	1.12716
-0.00435954	1.12716
-0.00435954	1.12716
-0.00436493	1.12707
-0.00436493	1.12707
-0.00436493	1.12707
-0.00430036	1.12712
-0.00430036	1.12712
-0.00430036	1.12712
-0.00446351	1.1268
-0.00439252	1.12689
-0.00439252	1.12689
-0.00456412	1.12709
-0.00456412	1.12709
-0.00437242	1.1271
-0.0041622	1.12695
-0.0041622	1.12695
-0.0042474	1.1266
-0.00401802	1.12672
-0.00436232	1.12656
-0.00476085	1.12658
-0.00476085	1.12658
-0.00454685	1.12657
-0.00454685	1.12657
-0.00448299	1.12676
-0.00448299	1.12676
-0.00452597	1.12698
-0.00456594	1.12714
-0.00438939	1.12692
-0.00439204	1.12684
-0.00457073	1.12694
-0.00407626	1.127
-0.00407626	1.127
-0.00409179	1.12703
-0.00409179	1.12703
-0.00409179	1.12703
-0.00391625	1.12727
-0.00391625	1.12727
-0.00368772	1.12725
-0.00368772	1.12725
-0.00349784	1.12745
-0.00349784	1.12745
-0.00342696	1.12744
-0.00342696	1.12744
-0.00341144	1.12743
-0.00341144	1.12743
-0.00346569	1.12722
-0.00366462	1.12696
-0.00366462	1.12696
-0.00384773	1.12704
-0.00395477	1.127
-0.00395477	1.127
-0.00411649	1.12713
-0.00411649	1.12713
-0.00350236	1.12705
-0.00350236	1.12705
-0.00341103	1.12715
-0.00335194	1.12721
-0.00335194	1.12721
-0.00369113	1.12733
-0.00376671	1.12725
-0.00349541	1.12733
-0.00368938	1.12765
-0.00363496	1.12718
-0.00363496	1.12718
-0.00348604	1.12751
-0.00348604	1.12751
-0.00364585	1.12745
-0.00364585	1.12745
-0.00365814	1.12739
-0.00365814	1.12739
-0.00397185	1.12762
-0.00391092	1.12734
-0.00387419	1.12738
-0.00433288	1.12746
-0.00433288	1.12746
-0.00443041	1.12755
-0.00443041	1.12755
-0.00443041	1.12755
-0.00443041	1.12755
-0.0040906	1.12754
-0.00408479	1.12772
-0.00408479	1.12772
-0.00408479	1.12772
-0.00383229	1.12775
-0.00363472	1.12772
-0.00366179	1.1275
-0.00327527	1.12771
-0.00316887	1.12759
-0.00316887	1.12759
-0.00325745	1.12754
-0.00286472	1.12729
-0.00241254	1.1273
-0.0025227	1.12728
-0.00292261	1.12724
-0.00292261	1.12724
-0.00319756	1.12728
-0.0029035	1.12725
-0.00293191	1.12718
-0.00306114	1.12743
-0.00323354	1.1274
-0.00351495	1.12737
-0.00351495	1.12737
-0.00339799	1.12745
-0.0029414	1.12765
-0.00273341	1.12758
-0.00273341	1.12758
-0.00273341	1.12758
-0.00238989	1.12764
-0.00225884	1.12772
-0.00223938	1.12781
-0.00223938	1.12781
-0.00219349	1.12768
-0.00232342	1.12788
-0.00210457	1.12806
-0.00210457	1.12806
-0.00194112	1.12817
-0.00201514	1.12804
-0.00173997	1.12812
-0.00173997	1.12812
-0.00150357	1.12833
-0.00132256	1.12832
-0.00133359	1.1283
-0.00133359	1.1283
-0.00119004	1.12807
-0.00109922	1.12812
-0.00109922	1.12812
-0.000845726	1.12823
-0.000950614	1.12822
-0.000950614	1.12822
-0.000985999	1.12833
-0.000985999	1.12833
-0.000985999	1.12833
-0.000877924	1.12827
-0.000877924	1.12827
-0.000690358	1.12813
-0.000708913	1.12809
-0.000708913	1.12809
-0.000780006	1.12819
-0.000780006	1.12819
-0.000591382	1.12821
-0.000647789	1.12824
-0.000705339	1.12829
-0.000705339	1.12829
-0.000705339	1.12829
-0.000855053	1.12831
-0.000820379	1.12817
-0.000820379	1.12817
-0.000820379	1.12817
-0.000753123	1.12828
-0.000753123	1.12828
-0.000667871	1.12815
-0.00110023	1.1281
-0.00114335	1.12796
-0.00114335	1.12796
-0.000999815	1.12806
-0.000999815	1.12806
-0.000912806	1.12779
-0.000944234	1.12768
-0.000690035	1.1276
-0.000668502	1.1275
-0.000668502	1.1275
-0.000968737	1.12746
-0.000979191	1.12736
-0.00103618	1.12725
-0.000970425	1.12724
-0.000509825	1.12741
-0.000509825	1.12741
-0.000509825	1.12741
-0.000239205	1.12721
0.000119491	1.12727
0.000165307	1.1274
0.000277716	1.12752
0.000252481	1.12741
1.4376e-05	1.12751
1.4376e-05	1.12751
1.4376e-05	1.12751
-8.32846e-05	1.12756
-0.000335649	1.12751
-0.000335649	1.12751
-0.000738756	1.12753
-0.000692205	1.1275
-0.000726317	1.12745
-0.000539342	1.12739
-0.000645745	1.12738
-0.000848368	1.12741
-0.000848368	1.12741
-0.000771618	1.12751
-0.000676386	1.12755
-0.000676386	1.12755
-0.000534095	1.12746
-0.000571697	1.1274
-0.000678073	1.1273
-0.0007834	1.12739
-0.0007834	1.12739
-0.00101112	1.12735
-0.00101112	1.12735
-0.000968491	1.12746
-0.00112243	1.12767
-0.000676625	1.12763
-0.000662775	1.12756
-0.00058305	1.12733
-0.00056861	1.12707
-0.000767433	1.12713
-0.000734143	1.1272
-0.000734143	1.1272
-0.00114333	1.12713
-0.000987896	1.12692
-0.000987896	1.12692
-0.0011784	1.12699
-0.00114009	1.12679
-0.00108047	1.12705
-0.00111132	1.12716
-0.00123108	1.12702
-0.00142589	1.12688
-0.00152734	1.12684
-0.00152734	1.12684
-0.0015146	1.12675
-0.00116316	1.12683
-0.00116316	1.12683
-0.00116316	1.12683
-0.00116316	1.12683
-0.000730208	1.1267
-0.000762654	1.12671
-0.000743364	1.12684
-0.000743364	1.12684
-0.000704866	1.12678
-0.000460319	1.12668
-0.000434493	1.12655
-0.000228038	1.12672
-0.000278546	1.12676
-0.000155474	1.12681
-0.000220853	1.12689
-0.000448704	1.12697
-0.000516771	1.12705
-0.000527641	1.12708
-0.000654044	1.12711
-0.000396583	1.12717
-7.62799e-05	1.12728
-0.000257248	1.12716
-0.000144107	1.12711
-0.000144107	1.12711
-0.000144107	1.12711
-0.000377964	1.12736
-0.000345781	1.12731
-0.000158539	1.12752
-0.000266806	1.12745
-0.000266806	1.12745
-0.000108032	1.12762
0.000260335	1.12749
4.02835e-05	1.12759
0.000234386	1.12755
0.000234386	1.12755
0.000234386	1.12755
0.000227729	1.12738
0.000227729	1.12738
8.91508e-05	1.12754
0.000495848	1.12746
0.000495848	1.12746
0.000495848	1.12746
0.000495848	1.12746
0.000454566	1.12737
0.000454566	1.12737
0.000401781	1.12742
0.000416614	1.12742
0.000368411	1.12734
0.000341745	1.1274
0.000341745	1.1274
0.000576021	1.12728
0.000576021	1.12728
0.000514586	1.12741
0.00050572	1.12734
0.000752594	1.12749
0.000871168	1.12755
0.000970536	1.1276
0.00107101	1.12768
0.0011	1.12775
0.00159534	1.12789
0.00145351	1.1281
0.00136758	1.12806
0.00136758	1.12806
0.00146797	1.12808
0.00155842	1.12805
0.00159149	1.128
0.00158894	1.12801
0.00164128	1.12812
0.00167253	1.12822
0.00167253	1.12822
0.00167253	1.12822
0.00178582	1.12819
0.00188462	1.12809
0.00187902	1.12807
0.00195395	1.12819
0.00202242	1.12816
0.00203693	1.12815
0.00203693	1.12815
0.00204143	1.12803
0.00174367	1.12803
0.00166324	1.12808
0.00151394	1.12814
0.00153204	1.12816
0.00135005	1.1283
0.00117721	1.12797
0.00131755	1.12783
0.00134411	1.12744
0.00142398	1.12763
0.00149024	1.12732
0.00149024	1.12732
0.00148596	1.12725
0.0012462	1.12729
0.00107027	1.12744
0.00128423	1.12747
0.00131325	1.12751
0.00153383	1.12753
0.0016691	1.12766
0.00150481	1.12757
0.00160003	1.12747
0.00156776	1.12743
0.00151444	1.12741
0.0013851	1.12742
0.0013851	1.12742
0.00128942	1.12741
0.00166426	1.12731
0.00166426	1.12731
0.00168355	1.12743
0.0014338	1.12728
0.0014338	1.12728
0.0014338	1.12728
0.00173667	1.12713
0.00151647	1.12703
0.00151647	1.12703
0.00160482	1.1272
0.00154819	1.12744
0.00154819	1.12744
0.00140878	1.12735
0.00139239	1.12714
0.00139239	1.12714
0.00157575	1.12704
0.00143954	1.12701
0.00170782	1.12718
0.00197717	1.1272
0.00207308	1.12683
0.00206101	1.12692
0.00226763	1.12701
0.00225398	1.12715
0.00218627	1.12707
0.00247327	1.12709
0.00247327	1.12709
0.00166122	1.12716
0.00151388	1.12704
0.00151388	1.12704
0.00151388	1.12704
0.00164979	1.12706
0.00176798	1.12695
0.00202261	1.12697
0.00210481	1.12704
0.0019155	1.12714
0.0019155	1.12714
0.0019155	1.12714
0.0019155	1.12714
0.0019155	1.12714
0.0019155	1.12714
0.00187961	1.12715
0.0019826	1.12721
0.0019826	1.12721
0.00158279	1.1272
0.00151745	1.12728
0.00151745	1.12728
0.00190824	1.12706
0.00166728	1.1269
0.00183711	1.12667
0.0017887	1.1267
0.0017887	1.1267
0.00203054	1.12671
0.00195463	1.12701
0.00208999	1.12707
0.00205476	1.12702
0.00208973	1.127
0.00235968	1.1268
0.00240907	1.12678
0.00276288	1.12689
0.00262419	1.12688
0.00272444	1.12694
0.00286172	1.12692
0.00286172	1.12692
0.002873	1.12706
0.0028527	1.1272
0.00268418	1.12725
0.00268418	1.12725
0.00280402	1.1272
0.00255186	1.12715
0.00237853	1.12699
0.00240849	1.12728
0.00242413	1.12727
0.00211715	1.12703
0.00211715	1.12703
0.00190012	1.12703
0.00193199	1.12689
0.00191388	1.12688
0.00157586	1.12693
0.00157586	1.12693
0.00143124	1.1271
0.00143124	1.1271
0.0015088	1.12721
0.0015088	1.12721
0.00159536	1.12727
0.00159536	1.12727
0.00101909	1.12686
0.0011876	1.12698
0.00122178	1.12689
0.0011634	1.12686
0.00110497	1.12687
0.00101154	1.12711
0.00101154	1.12711
0.00091712	1.12716
0.000954447	1.12712
0.000954447	1.12712
0.00112224	1.12708
0.00134019	1.12698
0.00112964	1.127
0.000705599	1.12695
0.000645704	1.12681
0.000731078	1.1267
0.000719136	1.12669
0.000719136	1.12669
0.000719136	1.12669
0.00069669	1.12663
0.000810474	1.12664
0.000790414	1.12662
0.000790414	1.12662
0.000579443	1.12662
0.000579443	1.12662
0.000352529	1.12662
0.000352529	1.12662
0.000352529	1.12662
0.000640114	1.1266
0.000491423	1.127
0.000279492	1.12703
0.000464924	1.12719
0.000349767	1.12701
0.000534822	1.12719
0.000534822	1.12719
0.000608904	1.12712
0.000250068	1.12708
-4.49471e-06	1.12727
-0.000113228	1.12724
-0.000705837	1.12708
-0.00102429	1.12711
-0.00107756	1.12712
-0.00107756	1.12712
-0.00111373	1.12698
-0.00104222	1.1269
-0.00124468	1.12678
-0.00137711	1.1267
-0.00122384	1.12657
-0.00122384	1.12657
-0.00134543	1.12644
-0.00123301	1.12646
-0.00130355	1.12633
-0.00131463	1.12621
-0.00113857	1.12621
-0.00126495	1.12614
-0.000928213	1.12634
-0.0010566	1.12634
-0.00106432	1.12625
-0.000571289	1.12628
-0.00066594	1.12647
-0.000705198	1.12644
-0.000702831	1.1264
-0.000876213	1.12614
-0.000940413	1.12607
-0.000751162	1.12634
-0.000751162	1.12634
-0.000502706	1.12633
-0.000646013	1.12616
-0.000605593	1.12615
-0.000894491	1.12605
-0.000669919	1.12609
-0.000619335	1.12607
-0.000708951	1.12618
-0.000837205	1.12619
-0.000627865	1.12604
-0.00053512	1.12604
-0.000649445	1.12614
-0.000678441	1.12607
-0.000678441	1.12607
-0.000678441	1.12607
-0.000678441	1.12607
-0.000678441	1.12607
-0.000678441	1.12607
-0.000493465	1.12581
-0.000493465	1.12581
-0.000603613	1.1257
-0.000556519	1.12568
-0.000447413	1.12577
-0.000611021	1.12581
-0.000710215	1.12576
-0.000709279	1.1257
-0.00081761	1.12569
-0.000376766	1.12587
-0.000409591	1.12609
-0.000578689	1.12612
-0.000396746	1.12618
-0.000646532	1.12634
-0.000364039	1.12645
-0.000403315	1.12656
-0.000403315	1.12656
-0.000395336	1.12647
-0.000686732	1.12656
-0.00055183	1.12655
-0.000343752	1.12651
-0.000343752	1.12651
-0.000277174	1.12641
-9.94902e-05	1.12652
-4.15349e-05	1.1267
0.000287183	1.12661
3.27036e-06	1.12675
-2.02225e-05	1.12672
-0.000121711	1.12676
-6.03893e-05	1.12684
9.73724e-05	1.12695
9.73724e-05	1.12695
0.000246559	1.12715
-8.31498e-05	1.12711
-9.45126e-05	1.12716
-4.38433e-05	1.12688
-0.000245029	1.127
-0.000245029	1.127
-0.000435859	1.12728
-0.00053036	1.12732
-0.000385489	1.12764
-0.000394835	1.12749
-0.000186365	1.12725
-0.000441592	1.12748
-0.000426529	1.12748
-0.00046808	1.12766
-0.0004475	1.12765
-0.00046111	1.12772
-0.000300726	1.12794
-0.000233571	1.12787
-0.000348073	1.12798
-0.000501172	1.128
-0.000720766	1.12815
-0.00075045	1.12825
-0.000501514	1.12828
-0.000393329	1.12826
-0.000393329	1.12826
-6.67383e-05	1.12823
0.000135613	1.12808
0.000200635	1.12806
0.000352978	1.12806
0.000352978	1.12806
0.000439282	1.12804
0.000534163	1.12806
0.000534163	1.12806
0.000567112	1.12799
0.000727173	1.12799
0.00138095	1.12775
0.00146924	1.12782
0.00157067	1.12792
0.00175426	1.12791
0.00186869	1.1283
0.00176337	1.12827
0.00207191	1.12835
0.00190458	1.12834
0.00193213	1.12838
0.0020107	1.12841
0.00233587	1.12854
0.00222763	1.12862
0.00229507	1.12876
0.00238507	1.1288
0.00233679	1.12891
0.00233765	1.12899
0.00230659	1.12877
0.00218286	1.12873
0.00211876	1.12859
0.00233156	1.12848
0.00233474	1.12866
0.00224162	1.12861
0.00206148	1.12853
0.00216102	1.12851
0.00216102	1.12851
0.00207945	1.1283
0.0021427	1.12822
0.00200885	1.12841
0.00177929	1.12847
0.00177929	1.12847
0.00162627	1.12866
0.00199149	1.12864
0.00199149	1.12864
0.00199149	1.12864
0.00192058	1.12851
0.00164695	1.12877
0.00164695	1.12877
0.00156115	1.12856
0.00177551	1.12856
0.00192815	1.12867
0.00181537	1.12858
0.00181344	1.12854
0.00181344	1.12854
0.00187621	1.12847
0.00195909	1.12847
0.00232851	1.12852
0.00214222	1.12839
0.00223932	1.12858
0.00221053	1.12851
0.00209734	1.12842
0.00209734	1.12842
0.00238927	1.1285
0.0024045	1.12845
0.00222489	1.12817
0.00222489	1.12817
0.0021791	1.12815
0.00209451	1.12831
0.00231637	1.12834
0.00229879	1.12834
0.00233911	1.12839
0.00234712	1.1284
0.00251853	1.1283
0.00238969	1.12836
0.002592	1.12836
0.002592	1.12836
0.00271528	1.12837
0.00258413	1.12828
0.00252389	1.12836
0.00249	1.12832
0.00228048	1.12807
0.00251322	1.12786
0.00216246	1.12785
0.00216246	1.12785
0.00216246	1.12785
0.00216246	1.12785
0.0018826	1.12771
0.00202334	1.12768
0.00218682	1.1277
0.00218682	1.1277
0.00220812	1.12777
0.0022811	1.12782
0.0023253	1.12803
0.0019036	1.12774
0.0019036	1.12774
0.00169281	1.12772
0.00172898	1.12778
0.00191447	1.12811
0.00179429	1.12798
0.00162686	1.12791
0.00162686	1.12791
0.00136401	1.12768
0.00155649	1.12783
0.00139073	1.12809
0.00155706	1.12779
0.00143899	1.12783
0.00115453	1.12765
0.00115453	1.12765
0.00138814	1.12764
0.00138814	1.12764
0.00145393	1.1277
0.00138071	1.12785
0.00127572	1.12779
0.00122391	1.12755
0.00122391	1.12755
0.00128613	1.12767
0.00132016	1.1278
0.00118514	1.12782
0.00128541	1.1277
0.00136011	1.12806
0.00136011	1.12806
0.000982541	1.12798
0.000982541	1.12798
0.000982541	1.12798
0.00114274	1.12792
0.00142021	1.12822
0.0012848	1.12812
0.000945383	1.12822
0.000800321	1.12839
0.000800321	1.12839
0.000800321	1.12839
0.000800321	1.12839
0.000800321	1.12839
0.000602354	1.12805
0.000663545	1.12803
0.000663545	1.12803
0.000663545	1.12803
0.000639983	1.12806
0.00072442	1.1283
0.00012283	1.12809
0.000384694	1.12826
0.000610492	1.12834
0.000406094	1.12824
0.00048689	1.12856
0.00048689	1.12856
0.000430746	1.12855
0.000691606	1.12838
0.000691606	1.12838
0.000915599	1.12809
0.00100629	1.12812
0.000927981	1.12819
0.000912714	1.12808
0.000912714	1.12808
0.00077806	1.12819
0.00062334	1.12804
0.00062334	1.12804
0.000774922	1.12792
0.000544703	1.12789
0.000547603	1.12791
0.000547603	1.12791
0.000641389	1.12786
0.00056308	1.12773
0.000551416	1.12754
0.000601187	1.12739
0.000752368	1.12749
0.000891057	1.1278
0.000891057	1.1278
0.000845563	1.12761
0.000776954	1.12753
0.000716417	1.1275
0.0004873	1.12764
0.000497384	1.12778
0.000497384	1.12778
0.000128777	1.12759
0.000156131	1.12789
0.000156131	1.12789
0.00028075	1.12815
0.000372257	1.12805
0.000209199	1.1281
0.000379785	1.12823
0.000372755	1.1282
0.000211532	1.12839
0.000318957	1.12822
0.000282105	1.12814
0.000282105	1.12814
0.000159247	1.12823
0.000287241	1.12825
0.000287241	1.12825
0.000287241	1.12825
0.000287241	1.12825
0.000218099	1.12826
5.75963e-05	1.12817
5.75963e-05	1.12817
5.75963e-05	1.12817
-1.53247e-05	1.12825
-3.24433e-05	1.12819
0.000274377	1.12818
0.000223743	1.12816
0.000223743	1.12816
0.000458133	1.12806
0.000458133	1.12806
0.000482451	1.12815
0.000482451	1.12815
0.000514337	1.1281
0.000513462	1.12811
0.000513462	1.12811
0.000355953	1.12823
0.000355953	1.12823
0.000416828	1.1283
0.000187382	1.12837
0.000238374	1.12846
0.000238374	1.12846
8.2101e-05	1.12832
-1.56689e-05	1.12845
5.17356e-05	1.12852
5.17356e-05	1.12852
-1.08697e-05	1.12844
2.70893e-05	1.1285
2.70893e-05	1.1285
2.70893e-05	1.1285
2.70893e-05	1.1285
6.32239e-05	1.12851
-8.22213e-05	1.12867
-9.47145e-05	1.12859
-9.47145e-05	1.12859
0.000104645	1.12886
0.000104645	1.12886
0.000193287	1.12861
0.000194437	1.12833
0.000144244	1.12837
5.08379e-05	1.12859
0.000321588	1.12856
0.000321588	1.12856
0.000105319	1.12866
0.000377296	1.12866
0.000377296	1.12866
0.000377296	1.12866
0.000130737	1.12883
0.000212227	1.12888
8.66144e-05	1.1289
0.000168987	1.1289
0.000432741	1.12897
0.00051537	1.12906
0.00054247	1.12906
0.000637335	1.12903
0.000469793	1.12905
0.000469793	1.12905
0.000471825	1.12909
0.000546284	1.12917
0.00029763	1.12916
0.000361794	1.12918
0.000165138	1.12908
0.000274013	1.12901
0.000274013	1.12901
0.000401334	1.12884
0.000513946	1.12892
0.000513946	1.12892
0.000334588	1.12886
0.000334588	1.12886
0.000334588	1.12886
0.000466489	1.12885
0.00053365	1.12849
0.000353067	1.12855
0.000202331	1.12847
0.000202331	1.12847
0.000266389	1.12843
0.000226946	1.12866
0.0004507	1.12873
0.00032939	1.12887
0.00032939	1.12887
0.00032939	1.12887
0.000362137	1.12879
3.08385e-05	1.12878
3.08385e-05	1.12878
3.08385e-05	1.12878
4.18502e-05	1.12884
5.91477e-05	1.12906
5.91477e-05	1.12906
5.91477e-05	1.12906
0.000237976	1.12908
3.86148e-05	1.12888
8.00435e-05	1.12882
8.00435e-05	1.12882
-0.000336802	1.12869
-0.000160845	1.12869
-0.00027927	1.12844
-0.000373321	1.12839
-0.000452897	1.1283
-0.00056227	1.12836
-0.000732379	1.12843
-0.000732379	1.12843
-0.000632949	1.12841
-0.000320851	1.12838
-0.000224879	1.12839
-3.25354e-05	1.12833
1.27664e-05	1.1284
6.97792e-05	1.12864
0.000199914	1.12865
-8.32399e-06	1.12869
6.49124e-05	1.12871
4.01534e-05	1.12868
-7.71984e-05	1.12865
-0.000140929	1.12847
-0.000327808	1.12829
-0.000339283	1.12848
-0.000232991	1.12861
-0.000232991	1.12861
-0.000462733	1.12859
-0.00029181	1.12858
-0.000251572	1.1285
-0.000293263	1.1286
-0.000293263	1.1286
-0.000293263	1.1286
-0.000200575	1.12858
-0.000181252	1.12852
-0.000181252	1.12852
-0.000181252	1.12852
-0.000181252	1.12852
-5.78656e-05	1.1285
-4.98968e-05	1.12844
-0.000306446	1.12838
-0.000306446	1.12838
-0.000264486	1.12824
-0.000316723	1.12829
-0.000237289	1.12819
-0.000286374	1.12808
-0.0002971	1.12793
-0.000257545	1.12788
-0.000257545	1.12788
-0.000146177	1.12777
-2.89253e-05	1.12755
0.000208756	1.12771
6.90097e-05	1.12764
6.90097e-05	1.12764
6.90097e-05	1.12764
5.85164e-05	1.1275
-2.88632e-05	1.12736
-2.88632e-05	1.12736
-1.09835e-05	1.12727
-0.00010888	1.12719
-0.000156882	1.12712
-0.000156882	1.12712
-0.000227061	1.12704
-0.000227061	1.12704
-0.000261503	1.12706
-0.000261503	1.12706
-0.000261503	1.12706
-0.000164151	1.12708
-0.000164151	1.12708
-0.000113776	1.12688
-0.000435571	1.12673
-0.000435571	1.12673
-0.00041586	1.12664
-0.000475522	1.12672
-0.000570418	1.12688
-0.000640975	1.12672
-0.00050577	1.12673
-0.000685833	1.12644
-0.000564924	1.1266
-0.000496285	1.12657
-0.000531095	1.12649
-0.000446164	1.12657
-0.000626992	1.12656
-0.000697903	1.12644
-0.000680095	1.12651
-0.000680095	1.12651
-0.00064546	1.12657
-0.000512612	1.12654
-0.00055742	1.12634
-0.000701588	1.12644
-0.000840456	1.12636
-0.000824208	1.12628
-0.000824208	1.12628
-0.000578843	1.12652
-0.000376682	1.12636
-0.000406229	1.12641
-0.000406229	1.12641
-0.00049892	1.12643
-0.000734721	1.12633
-0.000526035	1.12657
-0.000519152	1.12658
-0.000398436	1.12654
-0.000288217	1.12658
-0.000262653	1.12662
-0.000147529	1.12647
-0.000134627	1.12665
